date,hour,actual,predicted,xgb_residual_pred,predicted_corrected,naive
2018-04-02,8,30950.0,30195.922,76.67821,30272.60020739746,24180.0
2018-04-02,9,32100.0,30582.014,76.67821,30658.69220739746,25359.0
2018-04-02,10,32598.0,30234.488,104.192566,30338.68056591797,26121.0
2018-04-02,11,32703.0,29804.613,155.88443,29960.49742993164,26147.0
2018-04-02,12,32651.0,29498.977,39.393566,29538.37056613159,25935.0
2018-04-02,13,31969.0,29146.107,47.98312,29194.0901199646,25271.0
2018-04-02,14,31409.0,28738.535,107.18528,28845.72027984619,24347.0
2018-04-02,15,30779.0,28194.92,124.465805,28319.38580505371,23813.0
2018-04-02,16,30349.0,27829.082,113.39196,27942.47396014404,23217.0
2018-04-02,17,30358.0,27996.963,-113.728584,27883.23441571045,22984.0
2018-04-02,18,30778.0,28628.146,-113.728584,28514.41741571045,23279.0
2018-04-02,19,31244.0,29576.164,101.07362,29677.237623657227,23907.0
2018-04-02,20,32396.0,30757.684,106.88837,30864.57236669922,25649.0
2018-04-02,21,32800.0,31406.582,113.39196,31519.97396014404,26788.0
2018-04-02,22,31579.0,30431.684,113.39196,30545.075960144044,26292.0
2018-04-02,23,29663.0,28623.43,113.39196,28736.821960144043,25160.0
2018-04-03,0,27807.0,27786.498,34.55956,27821.057558868408,23768.0
2018-04-03,1,26347.0,26241.227,34.55956,26275.786558868407,22845.0
2018-04-03,2,25635.0,25351.85,65.64605,25417.49604949951,22283.0
2018-04-03,3,25259.0,25103.176,-11.973141,25091.202859283447,22184.0
2018-04-03,4,25291.0,25249.516,65.64605,25315.16204949951,22574.0
2018-04-03,5,25940.0,26042.164,34.55956,26076.72355886841,23682.0
2018-04-03,6,27876.0,28095.193,34.55956,28129.752558868408,25846.0
2018-04-03,7,30943.0,30886.324,34.55956,30920.88355886841,28833.0
2018-04-03,8,32520.0,32607.758,20.089788,32627.84778843689,30950.0
2018-04-03,9,32979.0,33137.086,113.39196,33250.477960144046,32100.0
2018-04-03,10,33026.0,32892.062,106.88837,32998.95036669922,32598.0
2018-04-03,11,33238.0,32372.613,120.684845,32493.297844970704,32703.0
2018-04-03,12,33153.0,31897.676,132.71996,32030.395955444335,32651.0
2018-04-03,13,32946.0,31613.553,119.88278,31733.43578198242,31969.0
2018-04-03,14,32704.0,31286.03,84.402565,31370.43256500244,31409.0
2018-04-03,15,32351.0,30920.062,84.402565,31004.464565002443,30779.0
2018-04-03,16,32098.0,30569.762,72.80676,30642.56876269531,30349.0
2018-04-03,17,32199.0,30800.285,-9.56007,30790.724929962158,30358.0
2018-04-03,18,32379.0,31135.02,11.231241,31146.251241226197,30778.0
2018-04-03,19,32490.0,31696.092,100.08492,31796.176922790528,31244.0
2018-04-03,20,33128.0,32587.21,91.39391,32678.603913269042,32396.0
2018-04-03,21,32862.0,32889.17,33.99568,32923.16568176269,32800.0
2018-04-03,22,31488.0,31798.207,-166.45148,31631.755522949217,31579.0
2018-04-03,23,29128.0,29758.988,33.99568,29792.983681762697,29663.0
2018-04-04,0,27114.0,27128.883,-192.70184,26936.181156738283,27807.0
2018-04-04,1,25618.0,25602.611,-192.70184,25409.909156738282,26347.0
2018-04-04,2,24786.0,24735.018,-192.70184,24542.31615673828,25635.0
2018-04-04,3,24348.0,24414.809,38.861275,24453.67027471924,25259.0
2018-04-04,4,24207.0,24582.625,64.07241,24646.697410583496,25291.0
2018-04-04,5,24833.0,25350.582,100.08492,25450.666922790526,25940.0
2018-04-04,6,26671.0,27518.553,-16.782282,27501.77071812439,27876.0
2018-04-04,7,29550.0,30590.332,-47.999855,30542.332144958495,30943.0
2018-04-04,8,30907.0,32512.2,-50.321636,32461.87836380005,32520.0
2018-04-04,9,31008.0,33155.395,-69.76924,33085.62575866699,32979.0
2018-04-04,10,30657.0,33039.223,-57.136692,32982.08630795288,33026.0
2018-04-04,11,30553.0,32685.918,-42.454765,32643.463234680177,33238.0
2018-04-04,12,30459.0,32342.445,-50.03364,32292.411358184814,33153.0
2018-04-04,13,30658.0,32110.715,-75.24301,32035.47198852539,32946.0
2018-04-04,14,30308.0,31799.139,-65.47313,31733.66587072754,32704.0
2018-04-04,15,29544.0,31505.914,-286.8211,31219.09289404297,32351.0
2018-04-04,16,28794.0,31095.215,-136.49539,30958.719608154297,32098.0
2018-04-04,17,28680.0,31210.383,-68.15482,31142.22817669678,32199.0
2018-04-04,18,29134.0,31355.402,-107.72468,31247.677321960447,32379.0
2018-04-04,19,29925.0,31839.61,-40.336346,31799.273654327393,32490.0
2018-04-04,20,31544.0,32658.715,10.483032,32669.198032226563,33128.0
2018-04-04,21,32732.0,32766.361,30.827742,32797.18874162293,32862.0
2018-04-04,22,31815.0,31712.287,54.713184,31767.00018435669,31488.0
2018-04-04,23,30021.0,29712.52,88.31369,29800.833690185547,29128.0
2018-04-05,0,28335.0,28185.578,145.51784,28331.095837524415,27114.0
2018-04-05,1,27067.0,26789.615,110.70667,26900.32167266846,25618.0
2018-04-05,2,26590.0,25943.266,110.70667,26053.972672668457,24786.0
2018-04-05,3,26391.0,25522.365,88.55839,25610.92338775635,24348.0
2018-04-05,4,26528.0,25646.402,88.55839,25734.960387756346,24207.0
2018-04-05,5,27387.0,26409.234,88.55839,26497.792387756348,24833.0
2018-04-05,6,29625.0,28324.072,41.735054,28365.807054016113,26671.0
2018-04-05,7,32813.0,31058.273,88.9006,31147.173596618653,29550.0
2018-04-05,8,34014.0,32778.535,130.27382,32908.80881896973,30907.0
2018-04-05,9,33367.0,33024.445,100.85969,33125.304687805175,31008.0
2018-04-05,10,32714.0,32563.797,122.75094,32686.547938415526,30657.0
2018-04-05,11,32013.0,32051.322,-71.68191,31979.64009234619,30553.0
2018-04-05,12,31366.0,31710.426,-5.25472,31705.17127978897,30459.0
2018-04-05,13,30667.0,31373.469,2.1691337,31375.63813366318,30658.0
2018-04-05,14,30194.0,30903.424,-55.75426,30847.669738983153,30308.0
2018-04-05,15,29520.0,30331.285,-72.18977,30259.09522644043,29544.0
2018-04-05,16,29267.0,29874.535,-196.52641,29678.008587036133,28794.0
2018-04-05,17,29410.0,29956.738,-180.0909,29776.647103393556,28680.0
2018-04-05,18,29897.0,30204.465,-55.75426,30148.710738983154,29134.0
2018-04-05,19,30448.0,30812.928,-5.25472,30807.67327978897,29925.0
2018-04-05,20,31934.0,31940.156,31.038025,31971.194024902343,31544.0
2018-04-05,21,33026.0,32621.344,114.71943,32736.063429016114,32732.0
2018-04-05,22,32113.0,32006.992,146.33424,32153.326243774412,31815.0
2018-04-05,23,30206.0,30399.98,126.77877,30526.758770446777,30021.0
2018-04-06,0,28504.0,28426.262,31.038025,28457.300024902343,28335.0
2018-04-06,1,27125.0,27099.418,154.03517,27253.45317150879,27067.0
2018-04-06,2,26390.0,26347.367,146.64865,26494.015651123045,26590.0
2018-04-06,3,26022.0,26064.63,148.15381,26212.78380859375,26391.0
2018-04-06,4,25951.0,26202.934,92.803795,26295.73779486084,26528.0
2018-04-06,5,26571.0,26944.484,60.898052,27005.382052215577,27387.0
2018-04-06,6,28491.0,28576.566,47.98312,28624.5491199646,29625.0
2018-04-06,7,31391.0,31065.918,47.98312,31113.9011199646,32813.0
2018-04-06,8,32926.0,32644.848,20.089788,32664.93778843689,34014.0
2018-04-06,9,33234.0,32874.08,104.80241,32978.88240631104,33367.0
2018-04-06,10,32944.0,32614.918,130.85056,32745.768555419923,32714.0
2018-04-06,11,32291.0,32254.172,74.70533,32328.87732989502,32013.0
2018-04-06,12,31576.0,31856.531,70.539345,31927.070344787597,31366.0
2018-04-06,13,30678.0,31247.314,-141.86076,31105.453236450194,30667.0
2018-04-06,14,29751.0,30576.07,-286.8211,30289.24889404297,30194.0
2018-04-06,15,28557.0,29930.77,-297.48566,29633.28434326172,29520.0
2018-04-06,16,27947.0,29545.223,-323.33456,29221.888435791017,29267.0
2018-04-06,17,28044.0,29713.07,-296.31125,29416.758751220703,29410.0
2018-04-06,18,28440.0,30084.188,-303.86826,29780.319744384764,29897.0
2018-04-06,19,28550.0,30422.625,-296.6005,30126.024505615234,30448.0
2018-04-06,20,29273.0,31383.566,91.055695,31474.621694580077,31934.0
2018-04-06,21,29536.0,32081.977,63.611256,32145.58825564575,33026.0
2018-04-06,22,28551.0,31430.564,84.12761,31514.691609252928,32113.0
2018-04-06,23,26949.0,29965.852,-109.540085,29856.31191516113,30206.0
2018-04-07,0,25280.0,25500.2,-127.57713,25372.62286682129,28504.0
2018-04-07,1,23868.0,24249.348,-44.307808,24205.04019207764,27125.0
2018-04-07,2,22985.0,23565.895,-97.06887,23468.826129455567,26390.0
2018-04-07,3,22599.0,23240.346,124.46714,23364.813140197755,26022.0
2018-04-07,4,22422.0,23334.3,120.684845,23454.984844970702,25951.0
2018-04-07,5,22764.0,23755.56,106.88837,23862.44836669922,26571.0
2018-04-07,6,23665.0,24894.531,67.84142,24962.372423034667,28491.0
2018-04-07,7,25076.0,26610.55,3.5909467,26614.140946674346,31391.0
2018-04-07,8,26548.0,27870.43,32.110107,27902.540107421875,32926.0
2018-04-07,9,28196.0,28516.629,80.974335,28597.603334716798,33234.0
2018-04-07,10,29159.0,28528.865,80.974335,28609.8393347168,32944.0
2018-04-07,11,29707.0,28288.18,71.50924,28359.689239196778,32291.0
2018-04-07,12,29447.0,27806.07,-5.25472,27800.81527978897,31576.0
2018-04-07,13,28779.0,27194.443,-87.82244,27106.620558898925,30678.0
2018-04-07,14,27938.0,26466.943,-87.82244,26379.120558898925,29751.0
2018-04-07,15,27224.0,25828.145,-130.46141,25697.68358947754,28557.0
2018-04-07,16,27013.0,25422.93,-180.78432,25242.1456829834,27947.0
2018-04-07,17,27317.0,25541.559,-180.78432,25360.7746829834,28044.0
2018-04-07,18,28008.0,25907.691,-130.46141,25777.229589477538,28440.0
2018-04-07,19,28608.0,26509.168,-130.46141,26378.70658947754,28550.0
2018-04-07,20,29663.0,27796.844,-10.528849,27786.31515135193,29273.0
2018-04-07,21,30278.0,28639.0,18.65792,28657.657920837402,29536.0
2018-04-07,22,29612.0,28176.883,48.906155,28225.78915463257,28551.0
2018-04-07,23,28544.0,26844.383,-6.498485,26837.884514911653,26949.0
2018-04-08,0,27263.0,26946.367,132.0843,27078.45130480957,25280.0
2018-04-08,1,26151.0,25654.812,120.73774,25775.54973956299,23868.0
2018-04-08,2,25596.0,24738.498,123.4792,24861.977202270507,22985.0
2018-04-08,3,25321.0,24356.414,102.41598,24458.829977478028,22599.0
2018-04-08,4,25394.0,24179.006,56.662907,24235.66890664673,22422.0
2018-04-08,5,25741.0,24263.453,26.730694,24290.18369381714,22764.0
2018-04-08,6,26512.0,25188.191,67.09288,25255.283880249022,23665.0
2018-04-08,7,27538.0,26758.99,17.722939,26776.7129385376,25076.0
2018-04-08,8,28214.0,27863.855,51.82448,27915.679478149414,26548.0
2018-04-08,9,28450.0,28636.035,123.590706,28759.625705871582,28196.0
2018-04-08,10,28043.0,29022.113,120.73774,29142.85073956299,29159.0
2018-04-08,11,27663.0,29107.01,71.50924,29178.519239196776,29707.0
2018-04-08,12,27268.0,28905.059,-95.49299,28809.566011413575,29447.0
2018-04-08,13,26835.0,28531.316,-96.27906,28435.03693963623,28779.0
2018-04-08,14,26368.0,28024.07,-172.15553,27851.914467163086,27938.0
2018-04-08,15,26001.0,27631.11,-87.82244,27543.287558898926,27224.0
2018-04-08,16,25965.0,27429.977,-55.75426,27374.222738983153,27013.0
2018-04-08,17,26539.0,27571.145,-55.75426,27515.390738983155,27317.0
2018-04-08,18,27476.0,28050.145,-63.424793,27986.720206756592,28008.0
2018-04-08,19,28402.0,28918.566,16.477682,28935.043682113646,28608.0
2018-04-08,20,30247.0,30326.654,11.483492,30338.13749189758,29663.0
2018-04-08,21,31615.0,31090.756,130.82716,31221.58316369629,30278.0
2018-04-08,22,30820.0,30476.82,114.40503,30591.225029296875,29612.0
2018-04-08,23,29306.0,28950.2,74.33033,29024.53032989502,28544.0
2018-04-09,0,27753.0,27623.023,88.9006,27711.923596618653,27263.0
2018-04-09,1,26692.0,26476.432,36.82012,26513.252121765137,26151.0
2018-04-09,2,26206.0,25819.043,9.365807,25828.40880657959,25596.0
2018-04-09,3,26060.0,25621.074,36.82012,25657.894121765137,25321.0
2018-04-09,4,26284.0,25854.258,-12.549828,25841.708172424318,25394.0
2018-04-09,5,27198.0,26684.332,39.530666,26723.862666351317,25741.0
2018-04-09,6,29515.0,28659.402,39.332424,28698.734424163817,26512.0
2018-04-09,7,32853.0,31320.043,106.50822,31426.55121685791,27538.0
2018-04-09,8,34294.0,32994.688,131.7699,33126.45789746094,28214.0
2018-04-09,9,34155.0,33384.77,132.0843,33516.85430480957,28450.0
2018-04-09,10,33565.0,32929.383,20.948595,32950.331595047,28043.0
2018-04-09,11,32318.0,32480.367,20.948595,32501.315595046995,27663.0
2018-04-09,12,31076.0,32137.123,39.441048,32176.564047668457,27268.0
2018-04-09,13,30541.0,31844.031,14.61997,31858.650970321654,26835.0
2018-04-09,14,30351.0,31322.562,-98.99945,31223.562549316408,26368.0
2018-04-09,15,30149.0,30778.95,-57.145576,30721.80442352295,26001.0
2018-04-09,16,30519.0,30444.088,-26.522058,30417.56594151306,25965.0
2018-04-09,17,31292.0,30683.887,47.359474,30731.246474182128,26539.0
2018-04-09,18,32100.0,30998.857,42.199535,31041.056535369873,27476.0
2018-04-09,19,32646.0,31819.195,106.00545,31925.200447387695,28402.0
2018-04-09,20,33631.0,33020.746,107.18528,33127.93127984619,30247.0
2018-04-09,21,33774.0,33679.42,107.18528,33786.60527984619,31615.0
2018-04-09,22,32276.0,32670.229,20.089788,32690.31878843689,30820.0
2018-04-09,23,30052.0,30601.361,28.679342,30630.0403422699,29306.0
2018-04-10,0,28022.0,28163.838,47.98312,28211.8211199646,27753.0
2018-04-10,1,26610.0,26727.082,39.393566,26766.47556613159,26692.0
2018-04-10,2,25889.0,25956.049,34.55956,25990.608558868407,26206.0
2018-04-10,3,25593.0,25721.129,34.55956,25755.68855886841,26060.0
2018-04-10,4,25687.0,25861.275,-11.973141,25849.30185928345,26284.0
2018-04-10,5,26504.0,26644.664,-11.973141,26632.690859283448,27198.0
2018-04-10,6,28683.0,28639.613,-11.973141,28627.63985928345,29515.0
2018-04-10,7,32161.0,31538.586,-69.37138,31469.214616333007,32853.0
2018-04-10,8,33535.0,33194.055,34.55956,33228.61455886841,34294.0
2018-04-10,9,32948.0,33230.727,28.679342,33259.4063422699,34155.0
2018-04-10,10,31872.0,32684.287,94.50629,32778.79328662109,33565.0
2018-04-10,11,31268.0,32217.25,-17.970419,32199.279581069946,32318.0
2018-04-10,12,30803.0,31881.281,-32.765995,31848.515004974364,31076.0
2018-04-10,13,30142.0,31532.188,-127.22055,31404.96744946289,30541.0
2018-04-10,14,29694.0,31028.078,-114.40315,30913.67484753418,30351.0
2018-04-10,15,29138.0,30524.027,-148.02063,30376.006370117186,30149.0
2018-04-10,16,28806.0,30283.236,-141.79216,30141.44383996582,30519.0
2018-04-10,17,28961.0,30604.145,-117.33556,30486.809436340332,31292.0
2018-04-10,18,29397.0,30860.611,-86.71204,30773.898956237794,32100.0
2018-04-10,19,29947.0,31581.234,-37.690865,31543.543135437012,32646.0
2018-04-10,20,31298.0,32713.227,58.995583,32772.222582580565,33631.0
2018-04-10,21,32509.0,33335.957,3.5837317,33339.54073165131,33774.0
2018-04-10,22,31565.0,32251.023,7.8156943,32258.838694332124,32276.0
2018-04-10,23,29615.0,30016.89,146.64865,30163.538651123046,30052.0
2018-04-11,0,27799.0,27667.008,153.72076,27820.728764160158,28022.0
2018-04-11,1,26672.0,26201.27,127.09057,26328.36056854248,26610.0
2018-04-11,2,26274.0,25211.53,59.914772,25271.44477203369,25889.0
2018-04-11,3,26271.0,24850.012,127.09057,24977.10256854248,25593.0
2018-04-11,4,26538.0,24871.006,59.914772,24930.920772033693,25687.0
2018-04-11,5,27341.0,25415.713,189.78459,25605.497591674804,26504.0
2018-04-11,6,29646.0,27194.94,220.05737,27414.997373046874,28683.0
2018-04-11,7,32749.0,30095.064,176.9019,30271.965901245116,32161.0
2018-04-11,8,33822.0,31834.768,40.596592,31875.364591949463,33535.0
2018-04-11,9,33021.0,32119.355,58.995583,32178.350582580566,32948.0
2018-04-11,10,31635.0,31763.844,4.7205334,31768.564533370973,31872.0
2018-04-11,11,30316.0,31580.062,-81.602165,31498.459834777834,31268.0
2018-04-11,12,29629.0,31248.379,-114.40315,31133.97584753418,30803.0
2018-04-11,13,29335.0,30795.033,-133.68117,30661.35183239746,30142.0
2018-04-11,14,29158.0,30295.398,-154.19751,30141.200490234376,29694.0
2018-04-11,15,28838.0,29768.686,-154.19751,29614.488490234377,29138.0
2018-04-11,16,28475.0,29585.797,-83.71809,29502.078913757323,28806.0
2018-04-11,17,28672.0,29900.404,-102.76396,29797.640038208006,28961.0
2018-04-11,18,29030.0,30114.527,-101.589554,30012.93744616699,29397.0
2018-04-11,19,29416.0,30598.965,-37.425137,30561.539863433838,29947.0
2018-04-11,20,30630.0,31638.656,-17.970419,31620.685581069945,31298.0
2018-04-11,21,31590.0,32226.46,38.800682,32265.26068206787,32509.0
2018-04-11,22,30521.0,31210.062,107.18528,31317.247279846193,31565.0
2018-04-11,23,28498.0,29123.336,113.39196,29236.727960144042,29615.0
2018-04-12,0,26573.0,26725.18,107.18528,26832.36527984619,27799.0
2018-04-12,1,25136.0,25331.543,106.88837,25438.43136669922,26672.0
2018-04-12,2,24426.0,24430.203,139.44011,24569.64310925293,26274.0
2018-04-12,3,24106.0,24128.486,139.44011,24267.92610925293,26271.0
2018-04-12,4,24122.0,24195.355,132.0536,24327.408604125976,26538.0
2018-04-12,5,24907.0,24825.875,132.0536,24957.928604125977,27341.0
2018-04-12,6,26978.0,26523.562,139.44011,26663.00210925293,29646.0
2018-04-12,7,30086.0,29227.648,101.8928,29329.540799377442,32749.0
2018-04-12,8,31401.0,30846.648,131.7587,30978.406697509767,33822.0
2018-04-12,9,30798.0,31038.373,84.12761,31122.50060925293,33021.0
2018-04-12,10,30002.0,30665.94,-112.25038,30553.689618530272,31635.0
2018-04-12,11,29616.0,30440.252,-296.0999,30144.15208544922,30316.0
2018-04-12,12,28977.0,30216.645,-346.30933,29870.335673828125,29629.0
2018-04-12,13,28383.0,29780.629,-346.30933,29434.319673828126,29335.0
2018-04-12,14,28151.0,29324.66,-346.30933,28978.350673828125,29158.0
2018-04-12,15,27879.0,28852.7,-296.71002,28555.989978027344,28838.0
2018-04-12,16,27504.0,28572.293,-283.53217,28288.760834472658,28475.0
2018-04-12,17,27841.0,28752.992,-283.53217,28469.459834472655,28672.0
2018-04-12,18,28114.0,28954.387,-276.87067,28677.516333496093,29030.0
2018-04-12,19,28213.0,29559.246,-330.78052,29228.465482421874,29416.0
2018-04-12,20,29095.0,30712.719,-380.1582,30332.560796875,30630.0
2018-04-12,21,29936.0,31352.887,-380.1582,30972.728796875,31590.0
2018-04-12,22,28691.0,30455.023,-380.1582,30074.864796875,30521.0
2018-04-12,23,26528.0,28718.906,-380.1582,28338.747796875,28498.0
2018-04-13,0,24338.0,24759.3,-380.1582,24379.141796875,26573.0
2018-04-13,1,22801.0,23464.523,-380.1582,23084.364796875,25136.0
2018-04-13,2,21865.0,22678.781,-320.94962,22357.831384521483,24426.0
2018-04-13,3,21448.0,22379.922,-284.15515,22095.76684863281,24106.0
2018-04-13,4,21320.0,22556.486,-275.14517,22281.34082788086,24122.0
2018-04-13,5,21782.0,23442.312,-279.03375,23163.278247558595,24907.0
2018-04-13,6,23607.0,25221.012,-288.44287,24932.56912890625,26978.0
2018-04-13,7,26580.0,27851.861,-210.17242,27641.688575683595,30086.0
2018-04-13,8,28212.0,29598.668,-277.20312,29321.464875,31401.0
2018-04-13,9,28425.0,29964.055,-159.66788,29804.387122802735,30798.0
2018-04-13,10,28190.0,29639.82,-225.40814,29414.411857910156,30002.0
2018-04-13,11,27888.0,29372.809,-47.13619,29325.67281149292,29616.0
2018-04-13,12,27609.0,28993.254,30.928436,29024.182436279298,28977.0
2018-04-13,13,27529.0,28473.785,17.56398,28491.34898010254,28383.0
2018-04-13,14,27762.0,27858.688,17.360931,27876.048931396483,28151.0
2018-04-13,15,27858.0,27329.824,160.83817,27490.662165283204,27879.0
2018-04-13,16,28055.0,26824.049,250.41159,27074.46059057617,27504.0
2018-04-13,17,28549.0,26899.09,265.73108,27164.821079101563,27841.0
2018-04-13,18,28921.0,27153.361,-4.530264,27148.830736099244,28114.0
2018-04-13,19,28771.0,27574.434,-113.04844,27461.385560974122,28213.0
2018-04-13,20,28939.0,28504.3,-19.851763,28484.448237228393,29095.0
2018-04-13,21,29539.0,29192.266,-76.90224,29115.363763061523,29936.0
2018-04-13,22,28466.0,28557.793,-222.32553,28335.467468994142,28691.0
2018-04-13,23,26671.0,27104.223,-279.5591,26824.663887451174,26528.0
2018-04-14,0,24620.0,25112.992,-240.05074,24872.941264526366,24338.0
2018-04-14,1,22935.0,23665.512,-240.05074,23425.461264526366,22801.0
2018-04-14,2,21735.0,22848.602,-234.56366,22614.03834033203,21865.0
2018-04-14,3,20963.0,22374.863,-208.67311,22166.189889038087,21448.0
2018-04-14,4,20551.0,22275.025,-91.87079,22183.154211425783,21320.0
2018-04-14,5,20503.0,22695.34,-99.4888,22595.851199951172,21782.0
2018-04-14,6,20990.0,23775.754,-99.4888,23676.265199951173,23607.0
2018-04-14,7,21728.0,25496.744,-96.1087,25400.635296386718,26580.0
2018-04-14,8,22803.0,26889.793,-75.858154,26813.934845703126,28212.0
2018-04-14,9,24225.0,27530.059,-33.221107,27496.83789251709,28425.0
2018-04-14,10,24968.0,27626.367,24.849855,27651.216855422972,28190.0
2018-04-14,11,25540.0,27570.152,6.105479,27576.25747876358,27888.0
2018-04-14,12,25915.0,27178.086,21.182251,27199.268250976562,27609.0
2018-04-14,13,26209.0,26800.266,54.667046,26854.93304559326,27529.0
2018-04-14,14,26446.0,26432.688,-30.132679,26402.555321014403,27762.0
2018-04-14,15,26825.0,26090.393,36.397987,26126.790987365723,27858.0
2018-04-14,16,27329.0,25904.605,86.26266,25990.867657165527,28055.0
2018-04-14,17,28013.0,26209.533,96.78824,26306.32123852539,28549.0
2018-04-14,18,28453.0,26696.008,45.55203,26741.560028656007,28921.0
2018-04-14,19,28293.0,27234.082,41.94721,27276.02920840454,28771.0
2018-04-14,20,28322.0,28173.504,46.78929,28220.293291381837,28939.0
2018-04-14,21,28703.0,28857.14,52.556046,28909.696045532226,29539.0
2018-04-14,22,27458.0,28301.875,-71.27042,28230.604583740234,28466.0
2018-04-14,23,25680.0,26722.756,107.01301,26829.769008117677,26671.0
2018-04-15,0,23783.0,24026.094,91.33065,24117.42465032959,24620.0
2018-04-15,1,22193.0,22564.225,84.402565,22648.62756500244,22935.0
2018-04-15,2,21057.0,21674.086,89.268166,21763.35416558838,21735.0
2018-04-15,3,20421.0,21227.93,108.44015,21336.370147399903,20963.0
2018-04-15,4,20022.0,21093.734,104.77192,21198.50591925049,20551.0
2018-04-15,5,19974.0,21197.5,123.2641,21320.764099121094,20503.0
2018-04-15,6,20325.0,21991.885,131.85365,22123.7386529541,20990.0
2018-04-15,7,21010.0,23484.049,120.684845,23604.733844970702,21728.0
2018-04-15,8,22018.0,24628.232,93.46481,24721.696813232422,22803.0
2018-04-15,9,23702.0,25393.715,120.684845,25514.399844970703,24225.0
2018-04-15,10,25182.0,25764.402,120.684845,25885.0868449707,24968.0
2018-04-15,11,26094.0,25966.566,120.684845,26087.250844970702,25540.0
2018-04-15,12,26553.0,26052.043,120.684845,26172.727844970705,25915.0
2018-04-15,13,26775.0,26168.895,131.85365,26300.748652954102,26209.0
2018-04-15,14,26928.0,26086.014,131.85365,26217.8676529541,26446.0
2018-04-15,15,27054.0,25977.066,131.85365,26108.9196529541,26825.0
2018-04-15,16,27296.0,26192.59,131.85365,26324.4436529541,27329.0
2018-04-15,17,27934.0,26666.258,120.684845,26786.942844970705,28013.0
2018-04-15,18,28762.0,27054.836,120.684845,27175.520844970702,28453.0
2018-04-15,19,29365.0,27894.066,139.44011,28033.50610925293,28293.0
2018-04-15,20,30180.0,28984.387,66.65177,29051.03877154541,28322.0
2018-04-15,21,30317.0,29792.709,85.67013,29878.37912786865,28703.0
2018-04-15,22,28946.0,29234.268,25.17425,29259.442249649048,27458.0
2018-04-15,23,27157.0,27542.938,69.87122,27612.809223449705,25680.0
2018-04-16,0,25392.0,25385.656,12.4730015,25398.1290014801,23783.0
2018-04-16,1,24513.0,23874.316,15.924112,23890.240112319945,22193.0
2018-04-16,2,23826.0,23195.45,15.924112,23211.374112319947,21057.0
2018-04-16,3,23443.0,23001.648,-175.97232,22825.67567944336,20421.0
2018-04-16,4,23417.0,23097.66,-204.52719,22893.13280883789,20022.0
2018-04-16,5,24026.0,23835.883,54.373203,23890.25620327759,19974.0
2018-04-16,6,25995.0,25653.504,-30.419252,25623.08474760437,20325.0
2018-04-16,7,29081.0,28256.227,-51.379955,28204.84704470825,21010.0
2018-04-16,8,30914.0,29966.875,34.27305,30001.14804840088,22018.0
2018-04-16,9,31459.0,30615.107,-50.23267,30564.874330169678,23702.0
2018-04-16,10,31584.0,30614.156,-62.79747,30551.358529907226,25182.0
2018-04-16,11,31428.0,30449.734,-57.136692,30392.59730795288,26094.0
2018-04-16,12,30955.0,30390.188,-30.282434,30359.905565536497,26553.0
2018-04-16,13,30188.0,30383.658,-137.54985,30246.108149536132,26775.0
2018-04-16,14,29812.0,30264.52,-271.98022,29992.539775390625,26928.0
2018-04-16,15,29406.0,29913.805,-114.054436,29799.75056427002,27054.0
2018-04-16,16,29322.0,29911.11,22.351202,29933.46120201111,27296.0
2018-04-16,17,29822.0,30167.242,99.16192,30266.403918640135,27934.0
2018-04-16,18,30392.0,30250.98,-114.855675,30136.124325256347,28762.0
2018-04-16,19,30725.0,30752.762,99.16192,30851.923918640136,29365.0
2018-04-16,20,31399.0,31415.734,124.43532,31540.169317993164,30180.0
2018-04-16,21,31781.0,31783.06,131.85365,31914.913652954103,30317.0
2018-04-16,22,30498.0,30650.613,113.29833,30763.911332214357,28946.0
2018-04-16,23,28429.0,28638.725,132.0536,28770.778604125975,27157.0
2018-04-17,0,26571.0,26505.05,119.80332,26624.853321838378,25392.0
2018-04-17,1,25246.0,24941.203,8.462252,24949.66525166321,24513.0
2018-04-17,2,24531.0,24112.633,79.564606,24192.197605712892,23826.0
2018-04-17,3,24300.0,23702.898,91.06377,23793.961766479493,23443.0
2018-04-17,4,24439.0,23720.578,3.5909467,23724.16894667435,23417.0
2018-04-17,5,25237.0,24264.082,114.71943,24378.80142901611,24026.0
2018-04-17,6,27478.0,26062.102,115.332344,26177.434344055175,25995.0
2018-04-17,7,30633.0,28789.854,118.95139,28908.80539312744,29081.0
2018-04-17,8,32075.0,30526.137,51.405907,30577.542906677245,30914.0
2018-04-17,9,31974.0,30970.3,40.529842,31010.82984237671,31459.0
2018-04-17,10,31633.0,30769.885,30.871893,30800.756892929076,31584.0
2018-04-17,11,31454.0,30565.373,30.871893,30596.244892929077,31428.0
2018-04-17,12,31314.0,30483.492,6.1224823,30489.614482299803,30955.0
2018-04-17,13,31419.0,30416.197,40.866295,30457.06329486084,30188.0
2018-04-17,14,31319.0,30264.238,40.866295,30305.10429486084,29812.0
2018-04-17,15,31326.0,29897.043,42.0407,29939.08369900513,29406.0
2018-04-17,16,31337.0,29866.527,6.1224823,29872.649482299803,29322.0
2018-04-17,17,31724.0,30281.113,73.08159,30354.19458874512,29822.0
2018-04-17,18,32119.0,30565.492,62.992157,30628.48415698242,30392.0
2018-04-17,19,32428.0,31087.232,47.359474,31134.59147418213,30725.0
2018-04-17,20,33281.0,31775.559,32.154182,31807.713182434083,31399.0
