date,hour,actual,predicted,naive
2017-07-03,6,27744.0,28871.422,25390.0
2017-07-03,7,29140.0,30557.926,25651.0
2017-07-03,8,31832.0,32998.016,27671.0
2017-07-03,9,34666.0,35463.64,30620.0
2017-07-03,10,37505.0,37791.96,33541.0
2017-07-03,11,39936.0,39757.16,36146.0
2017-07-03,12,41839.0,41449.9,38252.0
2017-07-03,13,43306.0,42910.242,39833.0
2017-07-03,14,44721.0,44004.156,41121.0
2017-07-03,15,45839.0,44964.41,42149.0
2017-07-03,16,46619.0,45692.68,43214.0
2017-07-03,17,47023.0,46189.54,44248.0
2017-07-03,18,47028.0,46049.58,44753.0
2017-07-03,19,45997.0,45020.047,44145.0
2017-07-03,20,44157.0,43586.805,42632.0
2017-07-03,21,42068.0,42228.117,41110.0
2017-07-03,22,40594.0,40520.734,40219.0
2017-07-03,23,37638.0,37509.2,37652.0
2017-07-04,0,34620.0,33890.07,34712.0
2017-07-04,1,31708.0,30928.043,31826.0
2017-07-04,2,29566.0,28730.34,29736.0
2017-07-04,3,27984.0,27388.879,28228.0
2017-07-04,4,27049.0,26414.172,27340.0
2017-07-04,5,26667.0,26073.516,27204.0
2017-07-04,6,26540.0,26699.344,27744.0
2017-07-04,7,26694.0,28265.496,29140.0
2017-07-04,8,28096.0,30413.766,31832.0
2017-07-04,9,30232.0,32542.975,34666.0
2017-07-04,10,32713.0,34816.816,37505.0
2017-07-04,11,35073.0,37005.293,39936.0
2017-07-04,12,37290.0,39010.03,41839.0
2017-07-04,13,39003.0,40749.977,43306.0
2017-07-04,14,40451.0,41950.68,44721.0
2017-07-04,15,41574.0,42916.15,45839.0
2017-07-04,16,42270.0,43738.81,46619.0
2017-07-04,17,42558.0,44122.996,47023.0
2017-07-04,18,42402.0,44334.863,47028.0
2017-07-04,19,41158.0,43463.766,45997.0
2017-07-04,20,39308.0,42099.67,44157.0
2017-07-04,21,37758.0,40793.566,42068.0
2017-07-04,22,36506.0,39184.4,40594.0
2017-07-04,23,34711.0,36270.344,37638.0
2017-07-05,0,32267.0,32094.297,34620.0
2017-07-05,1,29763.0,29868.086,31708.0
2017-07-05,2,27962.0,28189.621,29566.0
2017-07-05,3,26811.0,27195.773,27984.0
2017-07-05,4,26216.0,26543.41,27049.0
2017-07-05,5,26461.0,26594.633,26667.0
2017-07-05,6,27662.0,27558.172,26540.0
2017-07-05,7,29731.0,29426.13,26694.0
2017-07-05,8,32242.0,31950.127,28096.0
2017-07-05,9,34148.0,34189.625,30232.0
2017-07-05,10,35901.0,36265.773,32713.0
2017-07-05,11,37654.0,38234.29,35073.0
2017-07-05,12,39252.0,40247.5,37290.0
2017-07-05,13,40641.0,41699.453,39003.0
2017-07-05,14,41935.0,42681.28,40451.0
2017-07-05,15,42725.0,43597.234,41574.0
2017-07-05,16,43201.0,44340.066,42270.0
2017-07-05,17,43481.0,44545.83,42558.0
2017-07-05,18,43563.0,44326.664,42402.0
2017-07-05,19,42455.0,43300.598,41158.0
2017-07-05,20,40797.0,41565.31,39308.0
2017-07-05,21,39475.0,40161.418,37758.0
2017-07-05,22,38310.0,38353.492,36506.0
2017-07-05,23,35467.0,35326.13,34711.0
2017-07-06,0,32447.0,32355.941,32267.0
2017-07-06,1,29839.0,29791.553,29763.0
2017-07-06,2,28133.0,27925.049,27962.0
2017-07-06,3,27129.0,26771.54,26811.0
2017-07-06,4,26624.0,26044.732,26216.0
2017-07-06,5,26898.0,26195.375,26461.0
2017-07-06,6,28217.0,26998.166,27662.0
2017-07-06,7,30319.0,28680.988,29731.0
2017-07-06,8,32449.0,31091.926,32242.0
2017-07-06,9,34015.0,32838.844,34148.0
2017-07-06,10,35237.0,34482.418,35901.0
2017-07-06,11,36114.0,35742.797,37654.0
2017-07-06,12,36793.0,36822.33,39252.0
2017-07-06,13,37169.0,37392.164,40641.0
2017-07-06,14,37598.0,37962.734,41935.0
2017-07-06,15,37794.0,38615.625,42725.0
2017-07-06,16,37858.0,39279.375,43201.0
2017-07-06,17,37933.0,39676.867,43481.0
2017-07-06,18,37897.0,39610.4,43563.0
2017-07-06,19,37355.0,38910.156,42455.0
2017-07-06,20,36633.0,37898.94,40797.0
2017-07-06,21,36510.0,37088.285,39475.0
2017-07-06,22,35833.0,35883.32,38310.0
2017-07-06,23,33589.0,33415.08,35467.0
2017-07-07,0,31110.0,31011.625,32447.0
2017-07-07,1,28958.0,28585.305,29839.0
2017-07-07,2,27532.0,26893.574,28133.0
2017-07-07,3,26654.0,25909.543,27129.0
2017-07-07,4,26237.0,25473.912,26624.0
2017-07-07,5,26553.0,25746.3,26898.0
2017-07-07,6,27906.0,26858.734,28217.0
2017-07-07,7,29937.0,28776.613,30319.0
2017-07-07,8,32226.0,31466.484,32449.0
2017-07-07,9,34029.0,33790.4,34015.0
2017-07-07,10,35477.0,35791.53,35237.0
2017-07-07,11,36571.0,37168.664,36114.0
2017-07-07,12,37519.0,38253.812,36793.0
2017-07-07,13,38497.0,38948.21,37169.0
2017-07-07,14,39728.0,39693.773,37598.0
2017-07-07,15,40993.0,40154.547,37794.0
2017-07-07,16,42397.0,40615.633,37858.0
2017-07-07,17,43747.0,40900.082,37933.0
2017-07-07,18,44579.0,40838.695,37897.0
2017-07-07,19,43916.0,40086.793,37355.0
2017-07-07,20,42166.0,39029.47,36633.0
2017-07-07,21,40284.0,38076.414,36510.0
2017-07-07,22,38733.0,36918.82,35833.0
2017-07-07,23,35848.0,34590.406,33589.0
2017-07-08,0,32864.0,32773.586,31110.0
2017-07-08,1,30090.0,30140.367,28958.0
2017-07-08,2,28042.0,28316.285,27532.0
2017-07-08,3,26656.0,27080.016,26654.0
2017-07-08,4,25737.0,26064.156,26237.0
2017-07-08,5,25361.0,25819.496,26553.0
2017-07-08,6,25352.0,26045.17,27906.0
2017-07-08,7,25853.0,26785.469,29937.0
2017-07-08,8,27731.0,28333.754,32226.0
2017-07-08,9,30347.0,30514.367,34029.0
2017-07-08,10,32833.0,33120.785,35477.0
2017-07-08,11,35230.0,35343.0,36571.0
2017-07-08,12,37206.0,37357.504,37519.0
2017-07-08,13,38632.0,38916.85,38497.0
2017-07-08,14,39682.0,40304.984,39728.0
2017-07-08,15,40551.0,41299.367,40993.0
2017-07-08,16,41294.0,42108.82,42397.0
2017-07-08,17,41854.0,42499.625,43747.0
2017-07-08,18,41768.0,42549.58,44579.0
2017-07-08,19,40707.0,41755.168,43916.0
2017-07-08,20,38980.0,40345.016,42166.0
2017-07-08,21,37181.0,38892.902,40284.0
2017-07-08,22,36130.0,37424.414,38733.0
2017-07-08,23,33730.0,34824.77,35848.0
2017-07-09,0,31036.0,30922.146,32864.0
2017-07-09,1,28477.0,28401.691,30090.0
2017-07-09,2,26524.0,26533.504,28042.0
2017-07-09,3,25144.0,25328.89,26656.0
2017-07-09,4,24203.0,24424.305,25737.0
2017-07-09,5,23679.0,24002.121,25361.0
2017-07-09,6,23283.0,24165.965,25352.0
2017-07-09,7,23370.0,24785.139,25853.0
2017-07-09,8,24876.0,26098.033,27731.0
2017-07-09,9,27118.0,27858.686,30347.0
2017-07-09,10,29165.0,29912.633,32833.0
2017-07-09,11,30984.0,31790.604,35230.0
2017-07-09,12,32472.0,33702.96,37206.0
2017-07-09,13,33580.0,35069.79,38632.0
2017-07-09,14,34565.0,36241.137,39682.0
2017-07-09,15,35585.0,37359.44,40551.0
2017-07-09,16,36777.0,38382.83,41294.0
2017-07-09,17,38016.0,39014.305,41854.0
2017-07-09,18,38913.0,39516.94,41768.0
2017-07-09,19,38803.0,39461.54,40707.0
2017-07-09,20,37659.0,38439.25,38980.0
2017-07-09,21,36052.0,37401.574,37181.0
2017-07-09,22,35014.0,36099.656,36130.0
2017-07-09,23,32436.0,33635.836,33730.0
2017-07-10,0,29483.0,29717.207,31036.0
2017-07-10,1,27045.0,27296.344,28477.0
2017-07-10,2,25478.0,25774.633,26524.0
2017-07-10,3,24564.0,24935.38,25144.0
2017-07-10,4,24117.0,24629.012,24203.0
2017-07-10,5,24454.0,24825.053,23679.0
2017-07-10,6,25711.0,25746.586,23283.0
2017-07-10,7,27699.0,27633.252,23370.0
2017-07-10,8,30466.0,30074.963,24876.0
2017-07-10,9,32607.0,32427.613,27118.0
2017-07-10,10,34604.0,34795.484,29165.0
2017-07-10,11,36847.0,37046.67,30984.0
2017-07-10,12,38682.0,39156.81,32472.0
2017-07-10,13,40541.0,41015.445,33580.0
2017-07-10,14,42379.0,42663.703,34565.0
2017-07-10,15,43758.0,44057.426,35585.0
2017-07-10,16,44937.0,45143.695,36777.0
2017-07-10,17,46094.0,45686.977,38016.0
2017-07-10,18,46588.0,45680.38,38913.0
2017-07-10,19,45875.0,45081.44,38803.0
2017-07-10,20,44328.0,43902.344,37659.0
2017-07-10,21,43081.0,42569.777,36052.0
2017-07-10,22,41691.0,41035.777,35014.0
2017-07-10,23,38539.0,38387.71,32436.0
2017-07-11,0,35145.0,35216.785,29483.0
2017-07-11,1,32379.0,32573.2,27045.0
2017-07-11,2,30575.0,30456.965,25478.0
2017-07-11,3,29395.0,29374.984,24564.0
2017-07-11,4,28690.0,28766.904,24117.0
2017-07-11,5,28797.0,28631.809,24454.0
2017-07-11,6,29976.0,29449.156,25711.0
2017-07-11,7,32118.0,31436.756,27699.0
2017-07-11,8,34859.0,34104.145,30466.0
2017-07-11,9,36926.0,36491.617,32607.0
2017-07-11,10,38988.0,38815.85,34604.0
2017-07-11,11,41205.0,40972.023,36847.0
2017-07-11,12,43394.0,42959.086,38682.0
2017-07-11,13,45038.0,44708.953,40541.0
2017-07-11,14,46374.0,46142.516,42379.0
2017-07-11,15,47032.0,47385.45,43758.0
2017-07-11,16,47681.0,48552.312,44937.0
2017-07-11,17,48426.0,49364.75,46094.0
2017-07-11,18,48936.0,49484.383,46588.0
2017-07-11,19,48206.0,48625.8,45875.0
2017-07-11,20,46883.0,47293.887,44328.0
2017-07-11,21,45630.0,45951.76,43081.0
2017-07-11,22,44037.0,44201.758,41691.0
2017-07-11,23,40575.0,41260.617,38539.0
2017-07-12,0,37133.0,37078.61,35145.0
2017-07-12,1,34162.0,34256.086,32379.0
2017-07-12,2,32198.0,32065.932,30575.0
2017-07-12,3,30876.0,30770.928,29395.0
2017-07-12,4,30206.0,30025.46,28690.0
2017-07-12,5,30277.0,29955.992,28797.0
2017-07-12,6,31493.0,30927.857,29976.0
2017-07-12,7,33624.0,33049.664,32118.0
2017-07-12,8,36518.0,36016.57,34859.0
2017-07-12,9,38980.0,38863.867,36926.0
2017-07-12,10,41442.0,41663.816,38988.0
2017-07-12,11,43895.0,44377.383,41205.0
2017-07-12,12,46037.0,47089.53,43394.0
2017-07-12,13,47655.0,49361.742,45038.0
2017-07-12,14,49098.0,51225.633,46374.0
2017-07-12,15,49909.0,52650.695,47032.0
2017-07-12,16,50196.0,53719.742,47681.0
2017-07-12,17,50499.0,54205.53,48426.0
2017-07-12,18,50853.0,53971.25,48936.0
2017-07-12,19,50292.0,52667.23,48206.0
2017-07-12,20,49046.0,50769.08,46883.0
2017-07-12,21,47725.0,48918.58,45630.0
2017-07-12,22,46231.0,46648.805,44037.0
2017-07-12,23,42684.0,43234.883,40575.0
2017-07-13,0,39022.0,38974.02,37133.0
2017-07-13,1,35963.0,36000.75,34162.0
2017-07-13,2,33934.0,33819.562,32198.0
2017-07-13,3,32514.0,32636.434,30876.0
2017-07-13,4,31673.0,31863.2,30206.0
2017-07-13,5,31669.0,31844.414,30277.0
2017-07-13,6,32817.0,32835.4,31493.0
2017-07-13,7,34890.0,35143.742,33624.0
2017-07-13,8,38291.0,38331.28,36518.0
2017-07-13,9,41402.0,41292.477,38980.0
2017-07-13,10,44358.0,44319.836,41442.0
2017-07-13,11,47337.0,47024.508,43895.0
2017-07-13,12,49815.0,49519.34,46037.0
2017-07-13,13,51314.0,50959.055,47655.0
2017-07-13,14,52075.0,51902.137,49098.0
2017-07-13,15,52210.0,52586.625,49909.0
2017-07-13,16,51891.0,52575.21,50196.0
2017-07-13,17,51429.0,51997.36,50499.0
2017-07-13,18,50135.0,50819.727,50853.0
2017-07-13,19,48566.0,48802.35,50292.0
2017-07-13,20,46948.0,46424.46,49046.0
2017-07-13,21,45697.0,44532.758,47725.0
2017-07-13,22,44086.0,42535.72,46231.0
2017-07-13,23,40821.0,39373.598,42684.0
2017-07-14,0,37417.0,37237.344,39022.0
2017-07-14,1,34542.0,34041.47,35963.0
2017-07-14,2,32509.0,31598.1,33934.0
2017-07-14,3,31192.0,30168.46,32514.0
2017-07-14,4,30371.0,29147.904,31673.0
2017-07-14,5,30370.0,28987.371,31669.0
2017-07-14,6,31502.0,29494.963,32817.0
2017-07-14,7,33368.0,31048.252,34890.0
2017-07-14,8,35516.0,33088.348,38291.0
2017-07-14,9,37356.0,34813.688,41402.0
2017-07-14,10,38887.0,36410.535,44358.0
2017-07-14,11,40228.0,37472.39,47337.0
2017-07-14,12,41336.0,38228.64,49815.0
2017-07-14,13,42148.0,38574.04,51314.0
2017-07-14,14,42884.0,38822.918,52075.0
2017-07-14,15,42889.0,39189.88,52210.0
2017-07-14,16,42907.0,39255.355,51891.0
2017-07-14,17,42310.0,39282.5,51429.0
2017-07-14,18,41218.0,39304.02,50135.0
2017-07-14,19,39941.0,38567.773,48566.0
2017-07-14,20,38711.0,37406.984,46948.0
2017-07-14,21,37984.0,36532.984,45697.0
2017-07-14,22,37169.0,35563.438,44086.0
2017-07-14,23,35017.0,33412.32,40821.0
2017-07-15,0,32615.0,32253.898,37417.0
2017-07-15,1,30331.0,29643.873,34542.0
2017-07-15,2,28769.0,27648.8,32509.0
2017-07-15,3,27619.0,26493.59,31192.0
2017-07-15,4,26966.0,25425.36,30371.0
2017-07-15,5,26792.0,25228.836,30370.0
2017-07-15,6,27102.0,25337.852,31502.0
2017-07-15,7,27624.0,26088.516,33368.0
2017-07-15,8,29253.0,27613.926,35516.0
2017-07-15,9,31721.0,29609.604,37356.0
2017-07-15,10,34020.0,31800.852,38887.0
2017-07-15,11,36159.0,33681.047,40228.0
2017-07-15,12,37993.0,35161.434,41336.0
2017-07-15,13,39320.0,36292.484,42148.0
2017-07-15,14,40154.0,37191.703,42884.0
2017-07-15,15,40754.0,38104.656,42889.0
2017-07-15,16,41370.0,38849.31,42907.0
2017-07-15,17,41933.0,39488.977,42310.0
2017-07-15,18,42029.0,39865.625,41218.0
2017-07-15,19,41452.0,39572.742,39941.0
2017-07-15,20,39883.0,38624.0,38711.0
2017-07-15,21,38299.0,37691.645,37984.0
2017-07-15,22,37241.0,36457.773,37169.0
2017-07-15,23,34814.0,34048.637,35017.0
2017-07-16,0,31935.0,32025.43,32615.0
2017-07-16,1,29330.0,29401.605,30331.0
2017-07-16,2,27381.0,27562.861,28769.0
2017-07-16,3,25911.0,26374.012,27619.0
2017-07-16,4,24892.0,25265.203,26966.0
2017-07-16,5,24303.0,25016.959,26792.0
2017-07-16,6,24007.0,25237.893,27102.0
2017-07-16,7,24061.0,26111.492,27624.0
2017-07-16,8,25711.0,27842.074,29253.0
2017-07-16,9,28247.0,30258.676,31721.0
2017-07-16,10,30865.0,33039.75,34020.0
2017-07-16,11,33185.0,35572.516,36159.0
2017-07-16,12,35272.0,37594.63,37993.0
2017-07-16,13,37025.0,39293.5,39320.0
2017-07-16,14,38485.0,40812.242,40154.0
2017-07-16,15,39801.0,42099.215,40754.0
2017-07-16,16,41153.0,43410.773,41370.0
2017-07-16,17,42335.0,44284.08,41933.0
2017-07-16,18,43194.0,44724.164,42029.0
2017-07-16,19,43070.0,44514.617,41452.0
2017-07-16,20,41896.0,43476.94,39883.0
2017-07-16,21,40498.0,42511.71,38299.0
2017-07-16,22,39376.0,40951.125,37241.0
2017-07-16,23,36648.0,38048.656,34814.0
2017-07-17,0,33569.0,33483.94,31935.0
2017-07-17,1,30975.0,30775.625,29330.0
2017-07-17,2,29004.0,28612.148,27381.0
2017-07-17,3,27788.0,27502.727,25911.0
2017-07-17,4,27238.0,26603.586,24892.0
2017-07-17,5,27445.0,26811.316,24303.0
2017-07-17,6,28809.0,27919.518,24007.0
2017-07-17,7,30732.0,30082.938,24061.0
2017-07-17,8,33750.0,33036.805,25711.0
2017-07-17,9,36548.0,35921.164,28247.0
2017-07-17,10,39246.0,38849.84,30865.0
2017-07-17,11,42022.0,41469.113,33185.0
2017-07-17,12,44293.0,44020.14,35272.0
2017-07-17,13,45954.0,46065.07,37025.0
2017-07-17,14,47160.0,47457.086,38485.0
2017-07-17,15,47825.0,48430.453,39801.0
2017-07-17,16,48078.0,49124.703,41153.0
2017-07-17,17,47918.0,49330.734,42335.0
2017-07-17,18,47118.0,49351.79,43194.0
2017-07-17,19,45716.0,48785.55,43070.0
2017-07-17,20,44083.0,47360.957,41896.0
2017-07-17,21,42747.0,46240.72,40498.0
2017-07-17,22,41253.0,44351.15,39376.0
2017-07-17,23,37998.0,41343.156,36648.0
2017-07-18,0,34727.0,34964.32,33569.0
2017-07-18,1,32014.0,32403.73,30975.0
2017-07-18,2,29985.0,30567.805,29004.0
2017-07-18,3,28750.0,29619.816,27788.0
2017-07-18,4,28074.0,29024.39,27238.0
2017-07-18,5,28256.0,29374.148,27445.0
2017-07-18,6,29579.0,30474.844,28809.0
2017-07-18,7,31748.0,32516.55,30732.0
2017-07-18,8,34515.0,35638.156,33750.0
2017-07-18,9,36898.0,38296.492,36548.0
2017-07-18,10,39095.0,41004.72,39246.0
2017-07-18,11,41606.0,43600.945,42022.0
2017-07-18,12,44195.0,46128.02,44293.0
2017-07-18,13,46344.0,48016.508,45954.0
2017-07-18,14,48239.0,49472.203,47160.0
2017-07-18,15,49673.0,50347.793,47825.0
2017-07-18,16,50301.0,51027.195,48078.0
2017-07-18,17,50717.0,51350.406,47918.0
2017-07-18,18,50662.0,51105.598,47118.0
2017-07-18,19,49825.0,50234.844,45716.0
2017-07-18,20,48116.0,48536.703,44083.0
2017-07-18,21,46528.0,47014.49,42747.0
2017-07-18,22,44909.0,44896.88,41253.0
2017-07-18,23,41354.0,41849.996,37998.0
2017-07-19,0,37631.0,37835.453,34727.0
2017-07-19,1,34638.0,34871.2,32014.0
2017-07-19,2,32489.0,32671.488,29985.0
2017-07-19,3,30946.0,31355.168,28750.0
2017-07-19,4,30112.0,30481.207,28074.0
2017-07-19,5,30064.0,30624.465,28256.0
2017-07-19,6,31249.0,31566.879,29579.0
2017-07-19,7,33355.0,33414.547,31748.0
2017-07-19,8,36379.0,36494.094,34515.0
2017-07-19,9,39355.0,39218.797,36898.0
2017-07-19,10,42211.0,41996.945,39095.0
2017-07-19,11,44955.0,44889.35,41606.0
2017-07-19,12,47277.0,47450.516,44195.0
2017-07-19,13,49203.0,49687.98,46344.0
2017-07-19,14,51046.0,51589.875,48239.0
2017-07-19,15,52313.0,52929.992,49673.0
2017-07-19,16,53072.0,53918.832,50301.0
2017-07-19,17,53598.0,54594.324,50717.0
2017-07-19,18,53887.0,54531.555,50662.0
2017-07-19,19,53198.0,53761.336,49825.0
2017-07-19,20,51440.0,52227.28,48116.0
2017-07-19,21,49781.0,50692.773,46528.0
2017-07-19,22,47960.0,48693.727,44909.0
2017-07-19,23,44161.0,45420.336,41354.0
2017-07-20,0,40440.0,40308.586,37631.0
2017-07-20,1,37185.0,37145.9,34638.0
2017-07-20,2,34856.0,34903.69,32489.0
2017-07-20,3,33332.0,33395.97,30946.0
2017-07-20,4,32296.0,32401.514,30112.0
2017-07-20,5,32131.0,32449.77,30064.0
2017-07-20,6,33171.0,33533.633,31249.0
2017-07-20,7,35125.0,35569.914,33355.0
2017-07-20,8,38215.0,38464.89,36379.0
2017-07-20,9,41238.0,41239.89,39355.0
2017-07-20,10,44316.0,44163.516,42211.0
2017-07-20,11,47524.0,46992.066,44955.0
2017-07-20,12,50292.0,49438.43,47277.0
2017-07-20,13,52237.0,51304.848,49203.0
2017-07-20,14,53645.0,52892.54,51046.0
2017-07-20,15,54365.0,54118.492,52313.0
2017-07-20,16,54924.0,54976.727,53072.0
2017-07-20,17,55218.0,55470.707,53598.0
2017-07-20,18,54991.0,55188.36,53887.0
2017-07-20,19,54126.0,54235.96,53198.0
2017-07-20,20,52357.0,52782.008,51440.0
2017-07-20,21,50505.0,51152.805,49781.0
2017-07-20,22,47970.0,49218.203,47960.0
2017-07-20,23,44033.0,46022.69,44161.0
2017-07-21,0,40415.0,40295.27,40440.0
2017-07-21,1,37383.0,37033.21,37185.0
2017-07-21,2,35056.0,34618.117,34856.0
2017-07-21,3,33550.0,32993.42,33332.0
2017-07-21,4,32576.0,32106.408,32296.0
2017-07-21,5,32336.0,32110.986,32131.0
2017-07-21,6,33268.0,32967.68,33171.0
2017-07-21,7,35049.0,34928.0,35125.0
2017-07-21,8,37975.0,37715.53,38215.0
2017-07-21,9,40719.0,40384.56,41238.0
2017-07-21,10,43387.0,43019.688,44316.0
2017-07-21,11,46114.0,45452.258,47524.0
2017-07-21,12,48341.0,47980.69,50292.0
2017-07-21,13,50116.0,49997.688,52237.0
2017-07-21,14,51197.0,51570.207,53645.0
2017-07-21,15,51916.0,52929.348,54365.0
2017-07-21,16,52510.0,53767.434,54924.0
2017-07-21,17,52921.0,54162.133,55218.0
2017-07-21,18,53170.0,53819.312,54991.0
2017-07-21,19,52169.0,52838.92,54126.0
2017-07-21,20,50287.0,51185.008,52357.0
2017-07-21,21,48912.0,49271.977,50505.0
2017-07-21,22,47257.0,47312.535,47970.0
2017-07-21,23,44143.0,44306.508,44033.0
2017-07-22,0,40916.0,40514.844,40415.0
2017-07-22,1,37904.0,37451.773,37383.0
2017-07-22,2,35559.0,35005.19,35056.0
2017-07-22,3,33875.0,33215.77,33550.0
2017-07-22,4,32634.0,31970.623,32576.0
2017-07-22,5,31868.0,31422.938,32336.0
2017-07-22,6,31639.0,31432.832,33268.0
2017-07-22,7,31760.0,31909.777,35049.0
2017-07-22,8,33607.0,33508.914,37975.0
2017-07-22,9,36590.0,35566.086,40719.0
2017-07-22,10,39640.0,37968.695,43387.0
2017-07-22,11,42407.0,39900.695,46114.0
2017-07-22,12,44653.0,41512.67,48341.0
2017-07-22,13,46364.0,42565.36,50116.0
2017-07-22,14,47538.0,43124.758,51197.0
2017-07-22,15,47819.0,43720.29,51916.0
2017-07-22,16,47188.0,44197.168,52510.0
2017-07-22,17,46672.0,44482.78,52921.0
2017-07-22,18,45716.0,44556.227,53170.0
2017-07-22,19,43887.0,43840.906,52169.0
2017-07-22,20,42029.0,42513.355,50287.0
2017-07-22,21,41265.0,41105.766,48912.0
2017-07-22,22,40048.0,39689.453,47257.0
2017-07-22,23,37754.0,37409.75,44143.0
2017-07-23,0,35085.0,34978.688,40916.0
2017-07-23,1,32678.0,32354.912,37904.0
2017-07-23,2,30902.0,30152.758,35559.0
2017-07-23,3,29638.0,28628.467,33875.0
2017-07-23,4,28770.0,27499.188,32634.0
2017-07-23,5,28344.0,26918.564,31868.0
2017-07-23,6,28331.0,26898.23,31639.0
2017-07-23,7,28383.0,27251.684,31760.0
2017-07-23,8,29598.0,28513.969,33607.0
2017-07-23,9,31899.0,30378.107,36590.0
2017-07-23,10,34303.0,32562.703,39640.0
2017-07-23,11,36641.0,34382.297,42407.0
2017-07-23,12,38660.0,36063.29,44653.0
2017-07-23,13,40112.0,37261.117,46364.0
2017-07-23,14,40888.0,38137.82,47538.0
2017-07-23,15,41238.0,38811.168,47819.0
2017-07-23,16,41690.0,39620.375,47188.0
2017-07-23,17,42318.0,40174.67,46672.0
2017-07-23,18,42102.0,40581.67,45716.0
2017-07-23,19,40994.0,40094.25,43887.0
2017-07-23,20,39743.0,39238.082,42029.0
2017-07-23,21,39063.0,38426.023,41265.0
2017-07-23,22,37884.0,37216.67,40048.0
2017-07-23,23,35696.0,34779.156,37754.0
2017-07-24,0,33158.0,32967.28,35085.0
2017-07-24,1,30869.0,30398.828,32678.0
2017-07-24,2,29347.0,28426.086,30902.0
2017-07-24,3,28378.0,27108.828,29638.0
2017-07-24,4,28007.0,26280.637,28770.0
2017-07-24,5,28275.0,26320.29,28344.0
2017-07-24,6,29738.0,27059.152,28331.0
2017-07-24,7,31821.0,28592.703,28383.0
2017-07-24,8,34096.0,30773.574,29598.0
2017-07-24,9,35930.0,32807.71,31899.0
2017-07-24,10,37597.0,34700.984,34303.0
2017-07-24,11,39052.0,36213.668,36641.0
2017-07-24,12,40249.0,37465.46,38660.0
2017-07-24,13,41441.0,38412.992,40112.0
2017-07-24,14,42596.0,39176.72,40888.0
2017-07-24,15,43471.0,39496.42,41238.0
2017-07-24,16,44454.0,39533.395,41690.0
2017-07-24,17,45293.0,39263.195,42318.0
2017-07-24,18,45592.0,38898.35,42102.0
2017-07-24,19,44592.0,37789.062,40994.0
2017-07-24,20,42746.0,36693.97,39743.0
2017-07-24,21,41053.0,35486.6,39063.0
2017-07-24,22,39169.0,33840.355,37884.0
2017-07-24,23,35942.0,31137.293,35696.0
2017-07-25,0,32758.0,32161.455,33158.0
2017-07-25,1,30097.0,29012.672,30869.0
2017-07-25,2,28277.0,26711.59,29347.0
2017-07-25,3,26951.0,25319.854,28378.0
2017-07-25,4,26306.0,24332.42,28007.0
2017-07-25,5,26351.0,24189.52,28275.0
2017-07-25,6,27467.0,25112.32,29738.0
2017-07-25,7,29316.0,27081.994,31821.0
2017-07-25,8,31322.0,29341.523,34096.0
2017-07-25,9,32946.0,31073.535,35930.0
2017-07-25,10,34055.0,32607.846,37597.0
2017-07-25,11,35055.0,33637.625,39052.0
2017-07-25,12,35927.0,34886.51,40249.0
2017-07-25,13,36474.0,35863.92,41441.0
2017-07-25,14,36948.0,36421.203,42596.0
2017-07-25,15,37318.0,36749.83,43471.0
2017-07-25,16,37639.0,36797.58,44454.0
2017-07-25,17,37999.0,36791.957,45293.0
2017-07-25,18,37961.0,36689.055,45592.0
2017-07-25,19,37179.0,35832.586,44592.0
2017-07-25,20,36175.0,34773.426,42746.0
2017-07-25,21,35855.0,33911.742,41053.0
2017-07-25,22,34817.0,32576.186,39169.0
2017-07-25,23,32246.0,30055.447,35942.0
2017-07-26,0,29589.0,29344.078,32758.0
2017-07-26,1,27359.0,26994.508,30097.0
2017-07-26,2,25919.0,25247.545,28277.0
2017-07-26,3,24998.0,24257.768,26951.0
2017-07-26,4,24554.0,23633.703,26306.0
2017-07-26,5,24801.0,23809.188,26351.0
2017-07-26,6,26214.0,24730.836,27467.0
2017-07-26,7,28058.0,26514.484,29316.0
2017-07-26,8,30254.0,28694.453,31322.0
2017-07-26,9,31815.0,30579.55,32946.0
2017-07-26,10,33218.0,32205.18,34055.0
2017-07-26,11,34566.0,33530.105,35055.0
2017-07-26,12,35731.0,34923.977,35927.0
2017-07-26,13,36624.0,36209.1,36474.0
2017-07-26,14,37617.0,37174.73,36948.0
2017-07-26,15,38482.0,38168.97,37318.0
2017-07-26,16,39269.0,38815.664,37639.0
2017-07-26,17,40003.0,39417.703,37999.0
2017-07-26,18,40331.0,39623.25,37961.0
2017-07-26,19,39550.0,39169.504,37179.0
2017-07-26,20,38041.0,38237.95,36175.0
2017-07-26,21,37201.0,37325.445,35855.0
2017-07-26,22,36026.0,36102.66,34817.0
2017-07-26,23,33251.0,33601.93,32246.0
2017-07-27,0,30377.0,30579.133,29589.0
2017-07-27,1,28027.0,28374.668,27359.0
2017-07-27,2,26532.0,26763.066,25919.0
2017-07-27,3,25564.0,25927.238,24998.0
2017-07-27,4,25113.0,25505.234,24554.0
2017-07-27,5,25484.0,25892.797,24801.0
2017-07-27,6,26885.0,27082.379,26214.0
2017-07-27,7,28916.0,29254.191,28058.0
2017-07-27,8,31016.0,31737.094,30254.0
2017-07-27,9,32663.0,33948.516,31815.0
2017-07-27,10,34194.0,35632.633,33218.0
2017-07-27,11,35898.0,36973.625,34566.0
